location,year,month,weight_range_high
"Pulaski Co Stockyard, GA",2013,11,450.0
"Pulaski Co Stockyard, GA",2013,12,441.8181818181818
"Pulaski Co Stockyard, GA",2014,1,434.8837209302326
"Pulaski Co Stockyard, GA",2014,2,476.28205128205127
"Pulaski Co Stockyard, GA",2014,3,418.64406779661016
"Pulaski Co Stockyard, GA",2014,4,450.0
"Pulaski Co Stockyard, GA",2014,5,471.875
"Pulaski Co Stockyard, GA",2014,6,456.6371681415929
"Pulaski Co Stockyard, GA",2014,7,474.19354838709677
"Pulaski Co Stockyard, GA",2014,8,478.89908256880733
"Pulaski Co Stockyard, GA",2014,9,469.26229508196724
"Pulaski Co Stockyard, GA",2014,10,487.89473684210526
"Pulaski Co Stockyard, GA",2014,11,474.1666666666667
"Pulaski Co Stockyard, GA",2014,12,455.55555555555554
"Pulaski Co Stockyard, GA",2015,1,497.22222222222223
"Pulaski Co Stockyard, GA",2015,2,477.94117647058823
"Pulaski Co Stockyard, GA",2015,3,491.58878504672896
"Pulaski Co Stockyard, GA",2015,4,494.6078431372549
"Pulaski Co Stockyard, GA",2015,5,475.30864197530866
"Pulaski Co Stockyard, GA",2015,6,472.09302325581393
"Pulaski Co Stockyard, GA",2015,7,491.6666666666667
"Pulaski Co Stockyard, GA",2015,8,483.203125
"Pulaski Co Stockyard, GA",2015,9,494.6280991735537
"Pulaski Co Stockyard, GA",2015,10,469.7368421052632
"Pulaski Co Stockyard, GA",2015,11,454.0
"Pulaski Co Stockyard, GA",2015,12,471.02272727272725
"Pulaski Co Stockyard, GA",2016,1,485.0515463917526
"Pulaski Co Stockyard, GA",2016,2,486.3636363636364
"Pulaski Co Stockyard, GA",2016,3,486.1111111111111
"Pulaski Co Stockyard, GA",2016,4,506.6666666666667
"Pulaski Co Stockyard, GA",2016,5,489.5652173913044
"Pulaski Co Stockyard, GA",2016,6,465.625
"Pulaski Co Stockyard, GA",2016,7,481.8181818181818
"Pulaski Co Stockyard, GA",2016,8,503.40909090909093
"Swainsboro, GA",2002,5,476.9230769230769
"Swainsboro, GA",2002,8,522.7272727272727
"Swainsboro, GA",2002,9,464.2857142857143
"Swainsboro, GA",2002,10,460.5263157894737
"Swainsboro, GA",2002,12,489.70588235294116
"Swainsboro, GA",2003,1,472.5806451612903
"Swainsboro, GA",2003,9,425.0
"Swainsboro, GA",2004,1,450.0
"Swainsboro, GA",2004,2,455.0
"Swainsboro, GA",2004,3,425.0
"Swainsboro, GA",2004,4,443.93939393939394
"Swainsboro, GA",2004,5,439.77272727272725
"Swainsboro, GA",2004,6,423.58490566037733
"Swainsboro, GA",2004,7,451.1111111111111
"Swainsboro, GA",2004,8,461.23595505617976
"Swainsboro, GA",2004,9,454.76190476190476
"Swainsboro, GA",2004,10,451.6666666666667
"Swainsboro, GA",2004,11,456.48148148148147
"Swainsboro, GA",2004,12,487.5
"Swainsboro, GA",2005,1,454.0
"Swainsboro, GA",2005,2,450.96153846153845
"Swainsboro, GA",2005,3,472.36842105263156
"Swainsboro, GA",2005,4,461.0169491525424
"Swainsboro, GA",2005,5,453.3333333333333
"Swainsboro, GA",2005,6,450.0
"Swainsboro, GA",2005,7,450.0
"Swainsboro, GA",2005,8,476.35135135135135
"Swainsboro, GA",2005,9,471.875
"Swainsboro, GA",2005,10,443.6619718309859
"Swainsboro, GA",2005,11,480.4347826086956
"Swainsboro, GA",2005,12,471.42857142857144
"Swainsboro, GA",2006,1,447.76119402985074
"Swainsboro, GA",2006,2,443.5483870967742
"Swainsboro, GA",2006,3,462.6666666666667
"Swainsboro, GA",2006,4,450.6756756756757
"Swainsboro, GA",2006,5,448.3333333333333
"Swainsboro, GA",2006,6,466.34615384615387
"Swainsboro, GA",2006,7,439.09090909090907
"Swainsboro, GA",2006,8,445.2830188679245
"Swainsboro, GA",2006,9,444.35483870967744
"Swainsboro, GA",2006,10,481.0126582278481
"Swainsboro, GA",2006,11,436.04651162790697
"Swainsboro, GA",2006,12,454.76190476190476
"Swainsboro, GA",2007,1,435.8490566037736
"Swainsboro, GA",2007,2,471.42857142857144
"Swainsboro, GA",2007,3,455.63380281690144
"Swainsboro, GA",2007,4,472.6027397260274
"Swainsboro, GA",2007,5,452.14285714285717
"Swainsboro, GA",2007,6,448.14814814814815
"Swainsboro, GA",2007,7,444.7368421052632
"Swainsboro, GA",2007,8,487.962962962963
"Swainsboro, GA",2007,9,464.51612903225805
"Swainsboro, GA",2007,10,472.54901960784315
"Swainsboro, GA",2007,11,492.85714285714283
"Swainsboro, GA",2007,12,485.0
"Swainsboro, GA",2008,1,503.0
"Swainsboro, GA",2008,2,463.0
"Swainsboro, GA",2008,3,481.4516129032258
"Swainsboro, GA",2008,4,482.14285714285717
"Swainsboro, GA",2008,5,492.0
"Swainsboro, GA",2008,6,467.85714285714283
"Swainsboro, GA",2008,7,470.21276595744683
"Swainsboro, GA",2008,8,471.5686274509804
"Swainsboro, GA",2008,9,483.97435897435895
"Swainsboro, GA",2008,10,457.14285714285717
"Swainsboro, GA",2008,11,475.86206896551727
"Swainsboro, GA",2008,12,497.5609756097561
"Swainsboro, GA",2009,1,457.6923076923077
"Swainsboro, GA",2009,2,480.0
"Swainsboro, GA",2009,3,474.5098039215686
"Swainsboro, GA",2009,4,473.6111111111111
"Swainsboro, GA",2009,5,472.85714285714283
"Swainsboro, GA",2009,6,454.1666666666667
"Swainsboro, GA",2009,7,490.90909090909093
"Swainsboro, GA",2009,8,456.5217391304348
"Swainsboro, GA",2009,9,481.48148148148147
"Swainsboro, GA",2009,10,450.0
"Swainsboro, GA",2010,3,455.55555555555554
"Swainsboro, GA",2010,4,463.7096774193548
"Swainsboro, GA",2010,5,448.2456140350877
"Swainsboro, GA",2010,6,450.0
"Swainsboro, GA",2010,7,448.1818181818182
"Swainsboro, GA",2010,8,466.37931034482756
"Swainsboro, GA",2010,9,468.2692307692308
"Swainsboro, GA",2010,10,480.55555555555554
"Swainsboro, GA",2010,11,463.46153846153845
"Swainsboro, GA",2010,12,464.5833333333333
"Swainsboro, GA",2011,1,446.42857142857144
"Swainsboro, GA",2011,2,488.0952380952381
"Swainsboro, GA",2011,3,505.55555555555554
"Swainsboro, GA",2011,4,434.2105263157895
"Swainsboro, GA",2011,5,486.27450980392155
"Swainsboro, GA",2011,6,455.0
"Swainsboro, GA",2011,7,438.46153846153845
"Swainsboro, GA",2011,8,498.2456140350877
"Swainsboro, GA",2011,9,482.5581395348837
"Swainsboro, GA",2011,10,491.37931034482756
"Swainsboro, GA",2011,11,455.0
"Swainsboro, GA",2011,12,493.3333333333333
"Swainsboro, GA",2012,1,462.5
"Swainsboro, GA",2012,2,474.0740740740741
"Swainsboro, GA",2012,3,488.29787234042556
"Swainsboro, GA",2012,4,473.40425531914894
"Swainsboro, GA",2012,5,438.8888888888889
"Swainsboro, GA",2012,6,488.1578947368421
"Swainsboro, GA",2012,7,507.4074074074074
"Swainsboro, GA",2012,8,457.57575757575756
"Swainsboro, GA",2013,4,503.84615384615387
"Swainsboro, GA",2013,5,468.57142857142856
"Swainsboro, GA",2013,6,471.42857142857144
"Swainsboro, GA",2013,7,482.14285714285717
"Swainsboro, GA",2013,8,460.7142857142857
"Swainsboro, GA",2013,9,482.14285714285717
"Swainsboro, GA",2013,10,432.14285714285717
"Swainsboro, GA",2013,11,432.85714285714283
"Swainsboro, GA",2013,12,400.0
"Swainsboro, GA",2014,1,445.9183673469388
"Swainsboro, GA",2014,2,454.0816326530612
"Swainsboro, GA",2014,3,448.52941176470586
"Swainsboro, GA",2014,4,457.5268817204301
"Swainsboro, GA",2014,5,466.3265306122449
"Swainsboro, GA",2014,6,457.2463768115942
"Swainsboro, GA",2014,7,469.4852941176471
"Swainsboro, GA",2014,8,476.47058823529414
"Swainsboro, GA",2014,9,495.66473988439304
"Swainsboro, GA",2014,10,495.1219512195122
"Swainsboro, GA",2014,11,487.5
"Swainsboro, GA",2014,12,487.012987012987
"Swainsboro, GA",2015,1,497.85714285714283
"Swainsboro, GA",2015,2,446.9387755102041
"Swainsboro, GA",2015,3,481.61764705882354
"Swainsboro, GA",2015,4,474.35897435897436
"Swainsboro, GA",2015,5,523.0769230769231
"Swainsboro, GA",2015,6,473.4177215189873
"Swainsboro, GA",2015,7,493.75
"Swainsboro, GA",2015,8,487.14285714285717
"Swainsboro, GA",2015,9,461.4754098360656
"Swainsboro, GA",2015,10,487.7358490566038
"Swainsboro, GA",2015,11,481.8181818181818
"Swainsboro, GA",2015,12,434.61538461538464
"Swainsboro, GA",2016,1,516.304347826087
"Swainsboro, GA",2016,2,498.5576923076923
"Swainsboro, GA",2016,3,487.037037037037
"Swainsboro, GA",2016,4,476.0
"Swainsboro, GA",2016,5,505.3030303030303
"Swainsboro, GA",2016,6,470.0
"Swainsboro, GA",2016,7,515.625
"Swainsboro, GA",2016,8,506.9230769230769
"Thomaston, GA",2002,4,537.5
"Thomaston, GA",2002,5,460.0
"Thomaston, GA",2002,8,500.0
"Thomaston, GA",2002,9,525.0
"Thomaston, GA",2002,12,503.7037037037037
"Thomaston, GA",2003,1,558.0
"Thomaston, GA",2003,9,483.3333333333333
"Thomaston, GA",2004,2,378.2608695652174
"Thomaston, GA",2004,3,417.85714285714283
"Thomaston, GA",2004,4,425.0
"Thomaston, GA",2004,5,387.037037037037
"Thomaston, GA",2004,6,427.4193548387097
"Thomaston, GA",2004,7,425.86206896551727
"Thomaston, GA",2004,8,444.0
"Thomaston, GA",2004,9,442.42424242424244
"Thomaston, GA",2004,10,428.3333333333333
"Thomaston, GA",2004,11,434.09090909090907
"Thomaston, GA",2004,12,430.7692307692308
"Thomaston, GA",2005,1,421.42857142857144
"Thomaston, GA",2005,2,489.2857142857143
"Thomaston, GA",2005,3,419.6969696969697
"Thomaston, GA",2005,4,461.53846153846155
"Thomaston, GA",2005,5,435.7142857142857
"Thomaston, GA",2005,6,425.0
"Thomaston, GA",2005,8,437.0967741935484
"Thomaston, GA",2005,9,450.0
"Thomaston, GA",2005,10,473.14814814814815
"Thomaston, GA",2005,11,464.51612903225805
"Thomaston, GA",2005,12,415.7894736842105
"Thomaston, GA",2006,1,421.6216216216216
"Thomaston, GA",2006,2,457.6923076923077
"Thomaston, GA",2006,3,442.3076923076923
"Thomaston, GA",2006,4,371.42857142857144
"Thomaston, GA",2006,5,393.75
"Thomaston, GA",2006,6,423.9130434782609
"Thomaston, GA",2006,7,442.39130434782606
"Thomaston, GA",2006,8,450.0
"Thomaston, GA",2006,9,455.0
"Thomaston, GA",2006,10,459.25925925925924
"Thomaston, GA",2006,11,446.7741935483871
"Thomaston, GA",2006,12,442.85714285714283
"Thomaston, GA",2007,1,459.375
"Thomaston, GA",2007,3,454.76190476190476
"Thomaston, GA",2007,4,433.3333333333333
"Thomaston, GA",2007,5,461.7647058823529
"Thomaston, GA",2007,6,423.75
"Thomaston, GA",2007,7,437.5
"Thomaston, GA",2007,8,502.77777777777777
"Thomaston, GA",2007,9,523.9130434782609
"Thomaston, GA",2007,10,482.5
"Thomaston, GA",2007,11,490.4761904761905
"Thomaston, GA",2007,12,504.3478260869565
"Thomaston, GA",2008,1,487.5
"Thomaston, GA",2008,2,466.6666666666667
"Thomaston, GA",2008,3,510.0
"Thomaston, GA",2008,4,450.0
"Thomaston, GA",2008,5,512.5
"Thomaston, GA",2008,6,509.09090909090907
"Thomaston, GA",2008,8,473.8095238095238
"Thomaston, GA",2008,9,497.36842105263156
"Thomaston, GA",2008,10,540.0
"Thomaston, GA",2008,11,457.14285714285717
"Thomaston, GA",2009,6,466.6666666666667
"Thomaston, GA",2009,7,459.61538461538464
"Thomaston, GA",2009,8,480.0
"Thomaston, GA",2014,3,452.17391304347825
"Thomaston, GA",2014,4,429.54545454545456
"Thomaston, GA",2014,5,450.0
"Thomaston, GA",2014,6,511.0
"Thomaston, GA",2014,7,480.8333333333333
"Thomaston, GA",2014,8,497.72727272727275
"Thomaston, GA",2014,9,487.14285714285717
"Thomaston, GA",2014,10,490.84507042253523
"Thomaston, GA",2014,11,478.72340425531917
"Thomaston, GA",2014,12,489.1304347826087
"Thomaston, GA",2015,1,436.53846153846155
"Thomaston, GA",2015,3,500.0
"Thomaston, GA",2015,4,456.25
"Thomaston, GA",2015,6,470.7317073170732
"Thomaston, GA",2015,9,481.25
"Thomaston, GA",2015,10,473.52941176470586
"Thomaston, GA",2015,11,490.0
"Thomaston, GA",2015,12,525.0
"Thomaston, GA",2016,1,461.2903225806452
"Thomaston, GA",2016,3,476.0869565217391
"Thomaston, GA",2016,4,462.5
"Thomaston, GA",2016,5,524.2857142857143
"Thomaston, GA",2016,6,504.8780487804878
"Thomaston, GA",2016,7,526.1904761904761
"Thomaston, GA",2016,8,474.0
"Thomasville, GA",2002,4,525.0
"Thomasville, GA",2002,8,525.0
"Thomasville, GA",2002,9,505.08474576271186
"Thomasville, GA",2002,10,511.42857142857144
"Thomasville, GA",2002,11,456.25
"Thomasville, GA",2002,12,437.5
"Thomasville, GA",2003,1,494.11764705882354
"Thomasville, GA",2003,9,477.5
"Thomasville, GA",2003,12,452.77777777777777
"Thomasville, GA",2004,1,478.57142857142856
"Thomasville, GA",2004,2,497.97297297297297
"Thomasville, GA",2004,3,494.9367088607595
"Thomasville, GA",2004,4,441.7910447761194
"Thomasville, GA",2004,5,446.6666666666667
"Thomasville, GA",2004,6,478.6666666666667
"Thomasville, GA",2004,7,470.4918032786885
"Thomasville, GA",2004,8,467.9611650485437
"Thomasville, GA",2004,9,450.0
"Thomasville, GA",2004,10,464.5833333333333
"Thomasville, GA",2004,11,446.72131147540983
"Thomasville, GA",2004,12,435.0
"Thomasville, GA",2005,1,462.9032258064516
"Thomasville, GA",2005,2,463.7931034482759
"Thomasville, GA",2005,3,466.43835616438355
"Thomasville, GA",2005,4,446.7391304347826
"Thomasville, GA",2005,5,446.25
"Thomasville, GA",2005,6,461.3636363636364
"Thomasville, GA",2005,7,451.1363636363636
"Thomasville, GA",2005,8,475.97402597402595
"Thomasville, GA",2005,9,450.9433962264151
"Thomasville, GA",2005,10,442.0
"Thomasville, GA",2005,11,476.85185185185185
"Thomasville, GA",2005,12,469.64285714285717
"Thomasville, GA",2006,1,446.875
"Thomasville, GA",2007,5,476.81159420289856
"Thomasville, GA",2007,6,434.32835820895525
"Thomasville, GA",2007,7,465.0943396226415
"Thomasville, GA",2007,8,511.9047619047619
"Thomasville, GA",2007,9,496.52777777777777
"Thomasville, GA",2007,10,494.7368421052632
"Thomasville, GA",2007,11,486.6666666666667
"Thomasville, GA",2007,12,468.8888888888889
"Thomasville, GA",2008,1,479.4117647058824
"Thomasville, GA",2008,2,499.2063492063492
"Thomasville, GA",2008,3,466.34615384615387
"Thomasville, GA",2008,4,517.3611111111111
"Thomasville, GA",2008,5,509.8484848484849
"Thomasville, GA",2008,6,501.0416666666667
"Thomasville, GA",2008,7,496.7741935483871
"Thomasville, GA",2008,8,483.9622641509434
"Thomasville, GA",2008,9,468.13186813186815
"Thomasville, GA",2008,10,479.8076923076923
"Thomasville, GA",2008,11,475.64102564102564
"Thomasville, GA",2008,12,421.42857142857144
"Thomasville, GA",2009,1,500.0
"Thomasville, GA",2009,2,483.5820895522388
"Thomasville, GA",2009,3,479.88505747126436
"Thomasville, GA",2009,4,467.85714285714283
"Thomasville, GA",2009,5,477.46478873239437
"Thomasville, GA",2009,6,479.3103448275862
"Thomasville, GA",2009,7,510.15625
"Thomasville, GA",2009,8,473.015873015873
"Thomasville, GA",2009,9,477.14285714285717
"Thomasville, GA",2009,10,448.9583333333333
"Thomasville, GA",2009,11,461.9047619047619
"Thomasville, GA",2009,12,435.4166666666667
"Thomasville, GA",2010,2,464.2857142857143
"Thomasville, GA",2010,3,504.7945205479452
"Thomasville, GA",2010,4,474.61538461538464
"Thomasville, GA",2010,5,478.4313725490196
"Thomasville, GA",2010,6,475.80645161290323
"Thomasville, GA",2010,7,484.9056603773585
"Thomasville, GA",2010,8,461.9718309859155
"Thomasville, GA",2010,9,436.9230769230769
"Thomasville, GA",2010,10,459.09090909090907
"Thomasville, GA",2010,11,433.0357142857143
"Thomasville, GA",2010,12,526.9230769230769
"Thomasville, GA",2011,1,417.741935483871
"Thomasville, GA",2011,2,428.7878787878788
"Thomasville, GA",2011,3,506.42857142857144
"Thomasville, GA",2011,4,438.961038961039
"Thomasville, GA",2011,5,455.17241379310343
"Thomasville, GA",2011,6,463.5593220338983
"Thomasville, GA",2011,7,503.40909090909093
"Thomasville, GA",2011,8,450.9259259259259
"Thomasville, GA",2011,9,476.9230769230769
"Thomasville, GA",2011,10,450.0
"Thomasville, GA",2011,11,473.52941176470586
"Thomasville, GA",2011,12,414.5833333333333
"Thomasville, GA",2012,1,480.24691358024694
"Thomasville, GA",2012,2,494.07894736842104
"Thomasville, GA",2012,3,500.0
"Thomasville, GA",2012,4,465.2542372881356
"Thomasville, GA",2012,5,467.910447761194
"Thomasville, GA",2012,6,501.8867924528302
"Thomasville, GA",2012,7,461.42857142857144
"Thomasville, GA",2012,8,478.94736842105266
"Thomasville, GA",2012,9,546.1538461538462
"Thomasville, GA",2012,10,504.3859649122807
"Thomasville, GA",2012,11,471.0
"Thomasville, GA",2012,12,475.6756756756757
"Thomasville, GA",2013,1,425.0
"Thomasville, GA",2013,2,456.4102564102564
"Thomasville, GA",2013,3,506.7307692307692
"Thomasville, GA",2013,4,453.27868852459017
"Thomasville, GA",2013,5,490.4255319148936
"Thomasville, GA",2013,6,536.734693877551
"Thomasville, GA",2013,7,463.8888888888889
"Thomasville, GA",2013,8,461.7647058823529
"Thomasville, GA",2013,9,494.1666666666667
"Thomasville, GA",2013,10,486.2068965517241
"Thomasville, GA",2013,11,467.5
"Thomasville, GA",2013,12,450.0
"Thomasville, GA",2014,1,507.14285714285717
"Thomasville, GA",2014,2,487.2093023255814
"Thomasville, GA",2014,3,494.82758620689657
"Thomasville, GA",2014,4,472.9166666666667
"Thomasville, GA",2014,5,500.96153846153845
"Thomasville, GA",2014,6,482.60869565217394
"Thomasville, GA",2014,7,472.6027397260274
"Thomasville, GA",2014,8,478.030303030303
"Thomasville, GA",2014,9,518.2539682539683
"Thomasville, GA",2014,10,474.02597402597405
"Thomasville, GA",2014,11,506.7567567567568
"Thomasville, GA",2014,12,475.0
"Thomasville, GA",2015,1,527.5862068965517
"Thomasville, GA",2015,2,483.3333333333333
"Thomasville, GA",2015,3,490.0
"Thomasville, GA",2015,4,465.27777777777777
"Thomasville, GA",2015,5,487.95180722891564
"Thomasville, GA",2015,6,529.8611111111111
"Thomasville, GA",2015,7,513.7931034482758
"Thomasville, GA",2015,8,510.0
"Thomasville, GA",2015,9,513.6363636363636
"Thomasville, GA",2015,10,511.6666666666667
"Thomasville, GA",2015,11,469.5652173913044
"Thomasville, GA",2015,12,519.047619047619
"Thomasville, GA",2016,1,512.7659574468086
"Thomasville, GA",2016,2,523.5294117647059
"Thomasville, GA",2016,3,536.2068965517242
"Thomasville, GA",2016,4,495.96774193548384
"Thomasville, GA",2016,5,517.3267326732673
"Thomasville, GA",2016,6,500.0
"Thomasville, GA",2016,7,541.25
"Thomasville, GA",2016,8,507.89473684210526
"Washington, GA",2002,9,502.94117647058823
"Washington, GA",2002,10,514.2857142857143
"Washington, GA",2002,12,495.5357142857143
"Washington, GA",2003,1,486.8421052631579
"Washington, GA",2003,10,471.875
"Washington, GA",2004,1,422.9166666666667
"Washington, GA",2004,2,448.3333333333333
"Washington, GA",2004,3,406.57894736842104
"Washington, GA",2004,4,425.64102564102564
"Washington, GA",2004,5,441.07142857142856
"Washington, GA",2004,6,447.27272727272725
"Washington, GA",2004,7,455.17241379310343
"Washington, GA",2004,8,464.92537313432837
"Washington, GA",2004,9,490.0
"Washington, GA",2004,10,464.92537313432837
"Washington, GA",2004,11,480.64516129032256
"Washington, GA",2004,12,447.5
"Washington, GA",2005,1,487.9310344827586
"Washington, GA",2005,2,460.8695652173913
"Washington, GA",2005,3,457.0
"Washington, GA",2005,4,462.1621621621622
"Washington, GA",2005,5,412.5
"Washington, GA",2005,6,480.90909090909093
"Washington, GA",2005,7,474.44444444444446
"Washington, GA",2005,8,477.77777777777777
"Washington, GA",2005,9,482.3529411764706
"Washington, GA",2005,10,480.3030303030303
"Washington, GA",2005,11,477.8688524590164
"Washington, GA",2005,12,462.962962962963
"Washington, GA",2006,1,453.57142857142856
"Washington, GA",2006,2,424.2857142857143
"Washington, GA",2006,5,439.2857142857143
"Washington, GA",2006,6,461.1111111111111
"Washington, GA",2006,7,475.5813953488372
"Washington, GA",2006,8,454.3478260869565
"Washington, GA",2006,9,478.72340425531917
"Washington, GA",2006,10,485.7142857142857
"Washington, GA",2006,11,457.6923076923077
"Washington, GA",2006,12,456.5217391304348
"Washington, GA",2007,1,475.0
"Washington, GA",2007,2,461.4035087719298
"Washington, GA",2007,3,476.71232876712327
"Washington, GA",2007,4,465.0
"Washington, GA",2007,5,473.3333333333333
"Washington, GA",2007,6,446.72131147540983
"Washington, GA",2007,7,486.95652173913044
"Washington, GA",2007,8,490.0
"Washington, GA",2007,9,502.85714285714283
"Washington, GA",2007,10,493.9024390243902
"Washington, GA",2007,11,469.38775510204084
"Washington, GA",2007,12,450.0
"Washington, GA",2008,1,445.0
"Washington, GA",2008,2,500.75757575757575
"Washington, GA",2008,3,463.0769230769231
"Washington, GA",2008,4,460.3174603174603
"Washington, GA",2008,5,475.0
"Washington, GA",2008,6,476.6666666666667
"Washington, GA",2008,7,479.03225806451616
"Washington, GA",2008,8,478.2258064516129
"Washington, GA",2008,9,502.5
"Washington, GA",2008,10,512.1794871794872
"Washington, GA",2008,11,500.96153846153845
"Washington, GA",2008,12,513.0434782608696
"Washington, GA",2009,1,511.3636363636364
"Washington, GA",2009,2,472.3076923076923
"Washington, GA",2009,3,495.0
"Washington, GA",2009,4,494.5945945945946
"Washington, GA",2009,5,476.53061224489795
"Washington, GA",2009,6,506.3829787234043
"Washington, GA",2009,7,490.57971014492756
"Washington, GA",2009,8,515.0943396226415
"Washington, GA",2009,9,513.7931034482758
"Washington, GA",2009,10,518.3333333333334
"Washington, GA",2009,11,504.54545454545456
"Washington, GA",2009,12,492.42424242424244
"Washington, GA",2010,1,509.0
"Washington, GA",2010,2,484.09090909090907
"Washington, GA",2010,3,469.6969696969697
"Washington, GA",2010,4,469.811320754717
"Washington, GA",2010,5,457.27272727272725
"Washington, GA",2010,6,482.89473684210526
"Washington, GA",2010,7,501.16279069767444
"Washington, GA",2010,8,490.5660377358491
"Washington, GA",2010,9,497.41379310344826
"Washington, GA",2010,10,501.0869565217391
"Washington, GA",2010,11,466.1290322580645
"Washington, GA",2010,12,492.22222222222223
"Washington, GA",2011,1,481.8181818181818
"Washington, GA",2011,2,456.55737704918033
"Washington, GA",2011,3,452.77777777777777
"Washington, GA",2011,4,470.40816326530614
"Washington, GA",2011,5,501.1363636363636
"Washington, GA",2011,6,479.4642857142857
"Washington, GA",2011,7,495.55555555555554
"Washington, GA",2011,8,478.7037037037037
"Washington, GA",2011,9,479.24528301886795
"Washington, GA",2011,10,492.1875
"Washington, GA",2011,11,500.0
"Washington, GA",2011,12,517.5675675675676
"Washington, GA",2012,1,475.86206896551727
"Washington, GA",2012,2,480.88235294117646
"Washington, GA",2012,3,503.57142857142856
"Washington, GA",2012,4,458.1081081081081
"Washington, GA",2012,5,504.4117647058824
"Washington, GA",2012,6,512.5
"Washington, GA",2012,7,555.7692307692307
"Washington, GA",2012,8,548.8095238095239
"Washington, GA",2012,10,509.375
"Washington, GA",2012,11,514.4444444444445
"Washington, GA",2012,12,490.90909090909093
"Washington, GA",2013,1,508.0882352941176
"Washington, GA",2013,2,467.39130434782606
"Washington, GA",2013,3,467.02127659574467
"Washington, GA",2013,4,476.25
"Washington, GA",2013,5,522.0930232558139
"Washington, GA",2013,6,477.3809523809524
"Washington, GA",2013,7,527.3809523809524
"Washington, GA",2013,8,485.38461538461536
"Washington, GA",2013,9,470.96774193548384
"Washington, GA",2013,10,476.25
"Washington, GA",2013,11,475.55555555555554
"Washington, GA",2013,12,436.6666666666667
"Washington, GA",2014,1,464.70588235294116
"Washington, GA",2014,2,450.0
"Washington, GA",2014,3,457.7586206896552
"Washington, GA",2014,4,461.1764705882353
"Washington, GA",2014,5,461.4754098360656
"Washington, GA",2014,6,497.4226804123711
"Washington, GA",2014,7,472.6190476190476
"Washington, GA",2014,8,476.219512195122
"Washington, GA",2014,9,488.0
"Washington, GA",2014,10,525.8928571428571
"Washington, GA",2014,11,512.7906976744187
"Washington, GA",2014,12,521.969696969697
"Washington, GA",2015,1,486.3013698630137
"Washington, GA",2015,2,520.9302325581396
"Washington, GA",2015,3,486.8421052631579
"Washington, GA",2015,4,508.3333333333333
"Washington, GA",2015,5,503.3898305084746
"Washington, GA",2015,6,520.1388888888889
"Washington, GA",2015,7,527.6119402985074
"Washington, GA",2015,8,553.448275862069
"Washington, GA",2015,9,512.3762376237623
"Washington, GA",2015,10,517.2413793103449
"Washington, GA",2015,11,531.8840579710145
"Washington, GA",2015,12,504.54545454545456
"Washington, GA",2016,1,485.7894736842105
"Washington, GA",2016,2,502.1276595744681
"Washington, GA",2016,3,484.1121495327103
"Washington, GA",2016,4,485.4651162790698
"Washington, GA",2016,5,498.6111111111111
"Washington, GA",2016,6,522.5
"Washington, GA",2016,7,515.2173913043479
"Washington, GA",2016,8,500.0
